NAN	14	13	25	7	1	7	4	8	NAN	
NAN	21	7	31	1	4	2	5	6	NAN	
NAN	18	9	15	2	4	6	7	4	NAN	
NAN	15	9	24	4	6	0	10	10	NAN	
NAN	22	16	21	2	3	4	6	10	NAN	
NAN	18	7	18	4	8	3	3	7	NAN	
NAN	16	7	21	6	3	3	9	10	NAN	
NAN	17	11	20	1	3	5	3	5	NAN	
NAN	23	10	12	3	4	3	4	4	NAN	
NAN	18	12	19	4	4	7	5	13	NAN	
NAN	18	9	11	2	1	4	4	7	NAN	
NAN	20	16	12	2	9	2	6	7	NAN	
NAN	22	11	19	4	2	4	9	2	NAN	
NAN	18	6	20	4	1	0	15	5	NAN	
NAN	23	10	15	6	5	3	8	8	NAN	
NAN	23	5	16	5	8	4	3	5	NAN	
NAN	26	8	7	1	2	1	12	6	NAN	
NAN	20	8	16	6	2	2	8	10	NAN	
NAN	13	7	9	3	3	4	5	3	NAN	
NAN	26	13	9	6	5	6	6	7	NAN	
NAN	20	11	10	4	1	3	5	5	NAN	
NAN	12	3	10	4	1	0	5	7	NAN	
NAN	18	8	12	3	5	4	4	8	NAN	
NAN	11	7	12	3	4	2	10	4	NAN	
NAN	16	9	9	7	7	6	4	6	NAN	
NAN	12	7	7	4	4	1	7	3	NAN	
NAN	20	7	4	3	6	3	7	5	NAN	
NAN	20	10	11	3	6	1	7	6	NAN	
NAN	25	8	14	3	2	6	3	12	NAN	
NAN	16	13	11	3	2	2	7	2	NAN	
NAN	20	8	7	2	1	4	1	7	NAN	
NAN	20	9	4	7	3	5	7	7	NAN	
NAN	21	9	9	5	4	4	6	5	NAN	
NAN	17	9	8	5	4	2	6	5	NAN	
NAN	24	9	5	5	3	5	10	4	NAN	
NAN	20	4	5	3	5	6	3	4	NAN	
NAN	11	14	5	5	1	5	6	6	NAN	
NAN	17	5	8	3	6	4	2	5	NAN	
NAN	12	6	4	6	4	1	6	6	NAN	
NAN	16	6	6	5	3	2	4	4	NAN	
NAN	17	8	10	5	2	1	5	4	NAN	
NAN	13	6	6	6	2	3	4	3	NAN	
NAN	30	4	7	7	2	6	6	5	NAN	
NAN	23	7	5	5	2	1	4	10	NAN	
NAN	21	8	5	4	3	4	6	3	NAN	
NAN	12	6	6	2	1	4	3	9	NAN	
NAN	18	8	4	3	2	3	8	7	NAN	
NAN	22	5	5	2	4	4	7	4	NAN	
NAN	19	1	9	6	6	2	6	5	NAN	
NAN	24	5	9	3	1	3	4	5	NAN	
NAN	30	9	6	2	5	5	6	3	NAN	
NAN	13	8	3	8	2	3	8	6	NAN	
NAN	25	7	10	5	0	1	6	7	NAN	
NAN	14	6	2	8	2	2	6	4	NAN	
NAN	27	11	6	5	2	0	6	7	NAN	
NAN	14	10	9	3	0	0	7	4	NAN	
NAN	20	5	4	6	3	2	6	3	NAN	
NAN	33	13	5	4	2	3	4	10	NAN	
NAN	21	2	6	2	2	2	5	5	NAN	
NAN	27	3	10	7	3	1	7	4	NAN	
NAN	15	6	4	5	2	2	7	8	NAN	
NAN	21	10	7	7	2	4	8	3	NAN	
NAN	31	3	3	5	3	3	9	7	NAN	
NAN	22	7	4	4	4	8	4	6	NAN	
NAN	29	4	5	5	2	2	8	11	NAN	
NAN	29	7	4	11	2	7	6	4	NAN	
NAN	25	8	4	4	2	1	6	2	NAN	
NAN	31	6	8	4	4	8	2	6	NAN	
NAN	30	11	6	7	3	3	4	6	NAN	
NAN	25	5	5	3	1	1	2	5	NAN	
NAN	33	3	5	5	3	4	7	4	NAN	
NAN	29	3	4	8	1	5	7	13	NAN	
NAN	35	3	6	5	7	5	9	2	NAN	
NAN	28	6	6	2	3	5	8	5	NAN	
NAN	26	9	5	4	3	5	7	6	NAN	
NAN	32	4	3	7	4	6	6	4	NAN	
NAN	34	5	12	3	4	1	7	5	NAN	
