NAN	26	11	6	2	6	1	4	8	NAN	
NAN	28	4	6	9	3	0	4	5	NAN	
NAN	28	9	3	2	2	3	5	8	NAN	
NAN	36	7	3	8	1	2	7	8	NAN	
NAN	17	8	4	4	3	1	6	2	NAN	
NAN	32	7	7	5	1	3	5	8	NAN	
NAN	26	3	4	6	6	2	1	3	NAN	
NAN	30	11	6	6	0	1	2	11	NAN	
NAN	33	12	8	4	2	2	7	5	NAN	
NAN	25	7	4	6	3	1	7	5	NAN	
NAN	25	8	6	6	1	3	6	8	NAN	
NAN	34	15	5	8	4	1	12	3	NAN	
NAN	19	8	8	3	2	5	5	2	NAN	
NAN	39	8	2	2	3	3	10	5	NAN	
NAN	27	9	5	4	3	5	4	7	NAN	
NAN	30	10	6	7	0	2	10	6	NAN	
NAN	31	5	4	6	4	2	6	8	NAN	
NAN	34	6	4	4	5	3	6	8	NAN	
NAN	33	10	7	4	3	3	7	5	NAN	
NAN	31	10	8	1	2	2	2	4	NAN	
NAN	22	13	1	5	6	7	3	5	NAN	
NAN	39	6	2	4	5	1	7	9	NAN	
NAN	24	3	1	5	1	6	6	5	NAN	
NAN	28	5	2	4	3	3	3	7	NAN	
NAN	31	5	4	2	3	3	5	6	NAN	
NAN	22	11	3	4	2	2	4	5	NAN	
NAN	30	8	6	5	2	2	7	7	NAN	
NAN	30	6	1	3	1	4	2	4	NAN	
NAN	29	4	8	4	0	4	4	12	NAN	
NAN	24	5	2	5	1	3	5	2	NAN	
NAN	25	8	2	5	2	3	6	4	NAN	
NAN	32	9	3	7	8	3	7	4	NAN	
NAN	27	10	3	3	3	5	5	3	NAN	
NAN	27	7	7	1	2	6	7	9	NAN	
NAN	39	11	5	5	4	0	5	4	NAN	
NAN	31	9	2	5	5	1	4	2	NAN	
NAN	17	10	2	5	4	5	7	5	NAN	
NAN	23	7	2	2	4	7	7	6	NAN	
NAN	27	10	1	8	2	1	6	4	NAN	
NAN	30	12	7	4	4	2	4	13	NAN	
NAN	23	13	2	2	2	2	5	4	NAN	
NAN	9	9	4	2	0	5	8	5	NAN	
NAN	10	15	6	7	3	3	3	5	NAN	
NAN	24	4	4	3	4	1	9	8	NAN	
NAN	21	13	4	1	3	2	6	4	NAN	
NAN	19	8	7	4	1	3	9	6	NAN	
NAN	12	16	3	8	6	4	2	4	NAN	
NAN	32	15	2	4	3	0	5	2	NAN	
NAN	9	14	2	4	0	2	4	6	NAN	
NAN	17	15	4	3	3	2	6	6	NAN	
NAN	25	15	3	1	3	4	1	7	NAN	
NAN	16	10	4	8	3	2	6	5	NAN	
NAN	7	11	4	4	0	3	8	11	NAN	
NAN	16	15	2	2	1	1	6	3	NAN	
NAN	16	10	4	4	1	3	8	5	NAN	
NAN	12	9	5	1	1	1	5	13	NAN	
NAN	19	15	6	4	2	4	4	3	NAN	
NAN	18	18	5	3	0	1	10	7	NAN	
NAN	9	8	0	1	2	1	6	2	NAN	
NAN	21	15	6	0	2	1	6	4	NAN	
NAN	16	16	3	4	2	1	9	6	NAN	
NAN	22	10	1	4	3	1	6	6	NAN	
NAN	25	15	2	1	0	0	6	5	NAN	
NAN	21	13	1	1	2	3	4	8	NAN	
